f,i,j,w
2,43,205,0.31084687
2,45,205,0.30950415
2,47,205,0.3108484
2,49,205,0.3108492
2,51,205,0.31085
2,53,205,0.3108508
2,55,205,0.31085163
2,57,205,0.31085247
2,59,205,0.31085333
2,61,205,0.3108542
2,63,205,0.3108551
2,65,205,0.31085598
2,67,205,0.31085688
2,69,205,0.3108578
2,71,205,0.31085876
2,73,205,0.31085968
2,75,205,0.31086066
2,77,205,0.31086162
2,79,205,0.3108626
2,81,205,0.3108636
2,83,205,0.31086463
2,85,205,0.31086564
2,87,205,0.31086668
2,89,205,0.31086773
4,65,1,0.18913879
4,65,3,0.18913954
4,65,5,0.1891403
4,65,7,0.18914104
4,65,9,0.18914175
4,65,11,0.18914247
4,65,13,0.18914315
4,65,15,0.18914384
4,65,17,0.18914449
4,65,19,0.18914515
4,65,21,0.18914579
4,65,23,0.18914641
4,65,25,0.18914701
4,65,27,0.1891476
4,65,29,0.1891482
4,65,31,0.18914877
4,65,33,0.18914932
4,65,35,0.18914986
4,65,37,0.1891504
4,63,39,0.39257154
4,63,41,0.392577
4,63,43,0.3925824
4,63,45,0.39615896
4,63,47,0.39259294
4,63,49,0.3925981
4,63,51,0.39260316
4,63,53,0.39260814
4,63,55,0.39261305
4,63,57,0.39261788
4,63,59,0.3926226
4,63,61,0.39262724
4,63,63,0.3926318
4,63,65,0.39263627
4,63,67,0.39264062
4,63,69,0.3926449
4,63,71,0.39264908
4,63,73,0.39265314
4,63,75,0.3926571
4,63,77,0.39266098
4,63,79,0.39266473
4,63,81,0.39266837
4,63,83,0.39267188
4,63,85,0.39267528
4,63,87,0.39267856
4,63,89,0.3926817
5,63,1,0.39245453
5,63,3,0.39246124
5,63,5,0.39246792
5,63,7,0.39247453
5,63,9,0.3924811
5,63,11,0.39248756
5,63,13,0.392494
5,63,15,0.39250037
5,63,17,0.39250666
5,63,19,0.39251292
5,63,21,0.3925191
5,63,23,0.3925252
5,63,25,0.39253122
5,63,27,0.3925372
5,63,29,0.3925431
5,63,31,0.39254892
5,63,33,0.3925547
5,63,35,0.3925604
5,63,37,0.392566
5,63,39,0.39257154
5,63,41,0.392577
5,63,43,0.3925824
5,63,45,0.39615896
5,63,47,0.39259294
5,63,49,0.3925981
5,63,51,0.39260316
5,63,53,0.39260814
5,63,55,0.39261305
5,63,57,0.39261788
5,63,59,0.3926226
5,63,61,0.39262724
5,63,63,0.3926318
5,63,65,0.39263627
5,63,67,0.39264062
5,63,69,0.3926449
5,63,71,0.39264908
5,63,73,0.39265314
5,63,75,0.3926571
5,63,77,0.39266098
5,63,79,0.39266473
5,63,81,0.39266837
5,63,83,0.39267188
5,63,85,0.39267528
5,63,87,0.39267856
5,63,89,0.3926817
1,1,207,0.107400805
1,3,207,0.107400365
1,5,207,0.10740003
1,7,207,0.1073998
1,9,207,0.107399665
1,11,207,0.10739962
1,13,207,0.10739967
1,15,207,0.10739982
1,17,207,0.10740005
1,19,207,0.10740038
1,21,207,0.1074008
1,23,207,0.1074013
1,25,207,0.107401885
1,27,207,0.107402556
1,29,207,0.107403316
1,31,207,0.10740415
1,33,207,0.107405074
1,35,207,0.10740608
1,37,207,0.10740717
1,39,207,0.10740833
1,41,207,0.107409574
1,43,207,0.1074109
1,45,207,0.1064352
1,47,207,0.10741378
1,49,207,0.10741534
1,51,207,0.10741698
1,53,207,0.10741869
1,55,207,0.10742049
1,57,207,0.10742236
1,59,207,0.10742431
1,61,207,0.10742634
1,63,207,0.10742844
1,65,207,0.10743062
1,67,207,0.10743288
1,69,207,0.10743522
1,71,207,0.10743764
1,73,207,0.10744014
1,75,207,0.10744271
1,77,207,0.10744536
1,79,207,0.10744809
1,81,207,0.10745091
1,83,207,0.1074538
1,85,207,0.10745678
1,87,207,0.107459836
1,89,207,0.10746297
2,1,207,0.107400805
2,3,207,0.107400365
2,5,207,0.10740003
2,7,207,0.1073998
2,9,207,0.107399665
2,11,207,0.10739962
2,13,207,0.10739967
2,15,207,0.10739982
2,17,207,0.10740005
2,19,207,0.10740038
2,21,207,0.1074008
2,23,207,0.1074013
2,25,207,0.107401885
2,27,207,0.107402556
2,29,207,0.107403316
2,31,207,0.10740415
2,33,207,0.107405074
2,35,207,0.10740608
2,37,207,0.10740717
2,39,207,0.10740833
2,41,207,0.107409574
2,43,207,0.1074109
2,45,207,0.1064352
2,47,207,0.10741378
2,49,207,0.10741534
2,51,207,0.10741698
2,53,207,0.10741869
2,55,207,0.10742049
2,57,207,0.10742236
2,59,207,0.10742431
2,61,207,0.10742634
2,63,207,0.10742844
2,65,207,0.10743062
2,67,207,0.10743288
2,69,207,0.10743522
2,71,207,0.10743764
2,73,207,0.10744014
2,75,207,0.10744271
2,77,207,0.10744536
2,79,207,0.10744809
2,81,207,0.10745091
2,83,207,0.1074538
2,85,207,0.10745678
2,87,207,0.107459836
2,89,207,0.10746297
4,63,1,0.39245453
4,63,3,0.39246124
4,63,5,0.39246792
4,63,7,0.39247453
4,63,9,0.3924811
4,63,11,0.39248756
4,63,13,0.392494
4,63,15,0.39250037
4,63,17,0.39250666
4,63,19,0.39251292
4,63,21,0.3925191
4,63,23,0.3925252
4,63,25,0.39253122
4,63,27,0.3925372
4,63,29,0.3925431
4,63,31,0.39254892
4,63,33,0.3925547
4,63,35,0.3925604
4,63,37,0.392566
4,60,39,0.12740251
4,60,41,0.12740393
4,60,43,0.1274053
4,60,45,0.12779021
4,60,47,0.12740785
4,60,49,0.12740903
4,60,51,0.12741016
4,60,53,0.12741123
4,60,55,0.12741223
4,60,57,0.12741318
4,60,59,0.12741406
4,60,61,0.12741488
4,60,63,0.12741564
4,60,65,0.12741634
4,60,67,0.12741697
4,60,69,0.12741755
4,60,71,0.12741804
4,60,73,0.12741847
4,60,75,0.12741885
4,60,77,0.12741914
4,60,79,0.12741937
4,60,81,0.12741953
4,60,83,0.1274196
4,60,85,0.12741962
4,60,87,0.12741955
4,60,89,0.1274194
5,60,1,0.1273644
5,60,3,0.12736695
5,60,5,0.12736942
5,60,7,0.12737183
5,60,9,0.12737419
5,60,11,0.1273765
5,60,13,0.12737873
5,60,15,0.12738091
5,60,17,0.12738302
5,60,19,0.1273851
5,60,21,0.12738709
5,60,23,0.12738904
5,60,25,0.12739092
5,60,27,0.12739275
5,60,29,0.12739453
5,60,31,0.12739624
5,60,33,0.1273979
5,60,35,0.12739949
5,60,37,0.12740102
5,60,39,0.12740251
5,60,41,0.12740393
5,60,43,0.1274053
5,60,45,0.12779021
5,60,47,0.12740785
5,60,49,0.12740903
5,60,51,0.12741016
5,60,53,0.12741123
5,60,55,0.12741223
5,60,57,0.12741318
5,60,59,0.12741406
5,60,61,0.12741488
5,60,63,0.12741564
5,60,65,0.12741634
5,60,67,0.12741697
5,60,69,0.12741755
5,60,71,0.12741804
5,60,73,0.12741847
5,60,75,0.12741885
5,60,77,0.12741914
5,60,79,0.12741937
5,60,81,0.12741953
5,60,83,0.1274196
5,60,85,0.12741962
5,60,87,0.12741955
5,60,89,0.1274194
1,1,210,0.37252766
1,3,210,0.37252983
1,5,210,0.37253207
1,7,210,0.37253442
1,9,210,0.37253684
1,11,210,0.37253937
1,13,210,0.37254196
1,15,210,0.37254465
1,17,210,0.37254742
1,19,210,0.37255025
1,21,210,0.37255317
1,23,210,0.37255615
1,25,210,0.3725592
1,27,210,0.37256232
1,29,210,0.3725655
1,31,210,0.3725688
1,33,210,0.37257212
1,35,210,0.3725755
1,37,210,0.37257895
1,39,210,0.37258247
1,41,210,0.37258607
1,43,210,0.3725897
1,45,210,0.37147155
1,47,210,0.37259716
1,49,210,0.37260097
1,51,210,0.37260485
1,53,210,0.37260878
1,55,210,0.37261277
1,57,210,0.37261683
1,59,210,0.3726209
1,61,210,0.37262505
1,63,210,0.37262926
1,65,210,0.37263352
1,67,210,0.37263784
1,69,210,0.3726422
1,71,210,0.37264663
1,73,210,0.37265107
1,75,210,0.3726556
1,77,210,0.37266016
1,79,210,0.37266478
1,81,210,0.37266943
1,83,210,0.37267414
1,85,210,0.3726789
1,87,210,0.3726837
1,89,210,0.37268853
2,1,210,0.37252766
2,3,210,0.37252983
2,5,210,0.37253207
2,7,210,0.37253442
2,9,210,0.37253684
2,11,210,0.37253937
2,13,210,0.37254196
2,15,210,0.37254465
2,17,210,0.37254742
2,19,210,0.37255025
2,21,210,0.37255317
2,23,210,0.37255615
2,25,210,0.3725592
2,27,210,0.37256232
2,29,210,0.3725655
2,31,210,0.3725688
2,33,210,0.37257212
2,35,210,0.3725755
2,37,210,0.37257895
2,39,210,0.37258247
2,41,210,0.37258607
2,43,210,0.3725897
2,45,210,0.37147155
2,47,210,0.37259716
2,49,210,0.37260097
2,51,210,0.37260485
2,53,210,0.37260878
2,55,210,0.37261277
2,57,210,0.37261683
2,59,210,0.3726209
2,61,210,0.37262505
2,63,210,0.37262926
2,65,210,0.37263352
2,67,210,0.37263784
2,69,210,0.3726422
2,71,210,0.37264663
2,73,210,0.37265107
2,75,210,0.3726556
2,77,210,0.37266016
2,79,210,0.37266478
2,81,210,0.37266943
2,83,210,0.37267414
2,85,210,0.3726789
2,87,210,0.3726837
2,89,210,0.37268853
4,60,1,0.1273644
4,60,3,0.12736695
4,60,5,0.12736942
4,60,7,0.12737183
4,60,9,0.12737419
4,60,11,0.1273765
4,60,13,0.12737873
4,60,15,0.12738091
4,60,17,0.12738302
4,60,19,0.1273851
4,60,21,0.12738709
4,60,23,0.12738904
4,60,25,0.12739092
4,60,27,0.12739275
4,60,29,0.12739453
4,60,31,0.12739624
4,60,33,0.1273979
4,60,35,0.12739949
4,60,37,0.12740102
4,58,39,0.3966584
4,58,41,0.39666396
4,58,43,0.39666945
4,58,45,0.40043938
4,58,47,0.39668018
4,58,49,0.39668542
4,58,51,0.39669058
4,58,53,0.39669567
4,58,55,0.39670065
4,58,57,0.39670554
4,58,59,0.39671034
4,58,61,0.39671504
4,58,63,0.39671966
4,58,65,0.39672416
4,58,67,0.3967286
4,58,69,0.3967329
4,58,71,0.3967371
4,58,73,0.39674118
4,58,75,0.39674518
4,58,77,0.39674905
4,58,79,0.3967528
4,58,81,0.3967564
4,58,83,0.39675993
4,58,85,0.3967633
4,58,87,0.39676654
4,58,89,0.39676964
5,58,1,0.39653933
5,58,3,0.39654613
5,58,5,0.3965529
5,58,7,0.3965596
5,58,9,0.39656624
5,58,11,0.39657283
5,58,13,0.39657938
5,58,15,0.39658585
5,58,17,0.39659226
5,58,19,0.3965986
5,58,21,0.3966049
5,58,23,0.39661112
5,58,25,0.3966173
5,58,27,0.39662337
5,58,29,0.3966294
5,58,31,0.39663532
5,58,33,0.3966412
5,58,35,0.396647
5,58,37,0.39665273
5,58,39,0.3966584
5,58,41,0.39666396
5,58,43,0.39666945
5,58,45,0.40043938
5,58,47,0.39668018
5,58,49,0.39668542
5,58,51,0.39669058
5,58,53,0.39669567
5,58,55,0.39670065
5,58,57,0.39670554
5,58,59,0.39671034
5,58,61,0.39671504
5,58,63,0.39671966
5,58,65,0.39672416
5,58,67,0.3967286
5,58,69,0.3967329
5,58,71,0.3967371
5,58,73,0.39674118
5,58,75,0.39674518
5,58,77,0.39674905
5,58,79,0.3967528
5,58,81,0.3967564
5,58,83,0.39675993
5,58,85,0.3967633
5,58,87,0.39676654
5,58,89,0.39676964
1,1,212,0.1033155
1,3,212,0.10331494
1,5,212,0.1033145
1,7,212,0.10331415
1,9,212,0.10331389
1,11,212,0.103313744
1,13,212,0.10331369
1,15,212,0.10331374
1,17,212,0.10331387
1,19,212,0.1033141
1,21,212,0.10331443
1,23,212,0.10331484
1,25,212,0.103315346
1,27,212,0.10331594
1,29,212,0.10331662
1,31,212,0.10331739
1,33,212,0.103318244
1,35,212,0.10331918
1,37,212,0.10332021
1,39,212,0.10332132
1,41,212,0.10332251
1,43,212,0.10332379
1,45,212,0.102344565
1,47,212,0.10332658
1,49,212,0.10332811
1,51,212,0.10332971
1,53,212,0.103331394
1,55,212,0.10333316
1,57,212,0.103335
1,59,212,0.10333693
1,61,212,0.103338934
1,63,212,0.10334102
1,65,212,0.10334319
1,67,212,0.10334544
1,69,212,0.10334777
1,71,212,0.10335018
1,73,212,0.103352666
1,75,212,0.10335524
1,77,212,0.10335789
1,79,212,0.10336062
1,81,212,0.10336344
1,83,212,0.10336634
1,85,212,0.10336931
1,87,212,0.10337237
1,89,212,0.10337552
2,1,212,0.1033155
2,3,212,0.10331494
2,5,212,0.1033145
2,7,212,0.10331415
2,9,212,0.10331389
2,11,212,0.103313744
2,13,212,0.10331369
2,15,212,0.10331374
2,17,212,0.10331387
2,19,212,0.1033141
2,21,212,0.10331443
2,23,212,0.10331484
2,25,212,0.103315346
2,27,212,0.10331594
2,29,212,0.10331662
2,31,212,0.10331739
2,33,212,0.103318244
2,35,212,0.10331918
2,37,212,0.10332021
2,39,212,0.10332132
2,41,212,0.10332251
2,43,212,0.10332379
2,45,212,0.102344565
2,47,212,0.10332658
2,49,212,0.10332811
2,51,212,0.10332971
2,53,212,0.103331394
2,55,212,0.10333316
2,57,212,0.103335
2,59,212,0.10333693
2,61,212,0.103338934
2,63,212,0.10334102
2,65,212,0.10334319
2,67,212,0.10334544
2,69,212,0.10334777
2,71,212,0.10335018
2,73,212,0.103352666
2,75,212,0.10335524
2,77,212,0.10335789
2,79,212,0.10336062
2,81,212,0.10336344
2,83,212,0.10336634
2,85,212,0.10336931
2,87,212,0.10337237
2,89,212,0.10337552
4,58,1,0.39653933
4,58,3,0.39654613
4,58,5,0.3965529
4,58,7,0.3965596
4,58,9,0.39656624
4,58,11,0.39657283
4,58,13,0.39657938
4,58,15,0.39658585
4,58,17,0.39659226
4,58,19,0.3965986
4,58,21,0.3966049
4,58,23,0.39661112
4,58,25,0.3966173
4,58,27,0.39662337
4,58,29,0.3966294
4,58,31,0.39663532
4,58,33,0.3966412
4,58,35,0.396647
4,58,37,0.39665273
4,55,39,0.20476231
4,55,41,0.20476265
4,55,43,0.20476298
4,55,45,0.20578381
4,55,47,0.20476362
4,55,49,0.20476392
4,55,51,0.20476422
4,55,53,0.2047645
4,55,55,0.20476477
4,55,57,0.20476504
4,55,59,0.20476529
4,55,61,0.20476553
4,55,63,0.20476577
4,55,65,0.20476599
4,55,67,0.2047662
4,55,69,0.20476641
4,55,71,0.2047666
4,55,73,0.20476678
4,55,75,0.20476696
4,55,77,0.20476711
4,55,79,0.20476726
4,55,81,0.20476739
4,55,83,0.20476753
4,55,85,0.20476763
4,55,87,0.20476773
4,55,89,0.20476781
5,55,1,0.20475419
5,55,3,0.2047547
5,55,5,0.2047552
5,55,7,0.20475568
5,55,9,0.20475616
5,55,11,0.20475663
5,55,13,0.2047571
5,55,15,0.20475756
5,55,17,0.20475799
5,55,19,0.20475844
5,55,21,0.20475885
5,55,23,0.20475928
5,55,25,0.20475969
5,55,27,0.20476009
5,55,29,0.20476048
5,55,31,0.20476086
5,55,33,0.20476124
5,55,35,0.20476161
5,55,37,0.20476197
5,55,39,0.20476231
5,55,41,0.20476265
5,55,43,0.20476298
5,55,45,0.20578381
5,55,47,0.20476362
5,55,49,0.20476392
5,55,51,0.20476422
5,55,53,0.2047645
5,55,55,0.20476477
5,55,57,0.20476504
5,55,59,0.20476529
5,55,61,0.20476553
5,55,63,0.20476577
5,55,65,0.20476599
5,55,67,0.2047662
5,55,69,0.20476641
5,55,71,0.2047666
5,55,73,0.20476678
5,55,75,0.20476696
5,55,77,0.20476711
5,55,79,0.20476726
5,55,81,0.20476739
5,55,83,0.20476753
5,55,85,0.20476763
5,55,87,0.20476773
5,55,89,0.20476781
1,1,215,0.29522917
1,3,215,0.2952294
1,5,215,0.2952296
1,7,215,0.29522985
1,9,215,0.29523012
1,11,215,0.2952304
1,13,215,0.2952307
1,15,215,0.29523095
1,17,215,0.29523128
1,19,215,0.29523158
1,21,215,0.2952319
1,23,215,0.29523227
1,25,215,0.29523262
1,27,215,0.29523298
1,29,215,0.29523334
1,31,215,0.29523373
1,33,215,0.2952341
1,35,215,0.29523453
1,37,215,0.29523495
1,39,215,0.29523537
1,41,215,0.2952358
1,43,215,0.29523623
1,45,215,0.29376528
1,47,215,0.29523715
1,49,215,0.29523763
1,51,215,0.2952381
1,53,215,0.29523858
1,55,215,0.2952391
1,57,215,0.2952396
1,59,215,0.2952401
1,61,215,0.29524064
1,63,215,0.29524118
1,65,215,0.2952417
1,67,215,0.29524225
1,69,215,0.29524282
1,71,215,0.29524338
1,73,215,0.29524395
1,75,215,0.29524451
1,77,215,0.2952451
1,79,215,0.2952457
1,81,215,0.29524633
1,83,215,0.29524693
1,85,215,0.29524755
1,87,215,0.29524818
1,89,215,0.2952488
2,1,215,0.29522917
2,3,215,0.2952294
2,5,215,0.2952296
2,7,215,0.29522985
2,9,215,0.29523012
2,11,215,0.2952304
2,13,215,0.2952307
2,15,215,0.29523095
2,17,215,0.29523128
2,19,215,0.29523158
2,21,215,0.2952319
2,23,215,0.29523227
2,25,215,0.29523262
2,27,215,0.29523298
2,29,215,0.29523334
2,31,215,0.29523373
2,33,215,0.2952341
2,35,215,0.29523453
2,37,215,0.29523495
2,39,215,0.29523537
2,41,215,0.2952358
2,43,215,0.29523623
2,45,215,0.29376528
2,47,215,0.29523715
2,49,215,0.29523763
2,51,215,0.2952381
2,53,215,0.29523858
2,55,215,0.2952391
2,57,215,0.2952396
2,59,215,0.2952401
2,61,215,0.29524064
2,63,215,0.29524118
2,65,215,0.2952417
2,67,215,0.29524225
2,69,215,0.29524282
2,71,215,0.29524338
2,73,215,0.29524395
2,75,215,0.29524451
2,77,215,0.2952451
2,79,215,0.2952457
2,81,215,0.29524633
2,83,215,0.29524693
2,85,215,0.29524755
2,87,215,0.29524818
2,89,215,0.2952488
4,55,1,0.20475419
4,55,3,0.2047547
4,55,5,0.2047552
4,55,7,0.20475568
4,55,9,0.20475616
4,55,11,0.20475663
4,55,13,0.2047571
4,55,15,0.20475756
4,55,17,0.20475799
4,55,19,0.20475844
4,55,21,0.20475885
4,55,23,0.20475928
4,55,25,0.20475969
4,55,27,0.20476009
4,55,29,0.20476048
4,55,31,0.20476086
4,55,33,0.20476124
4,55,35,0.20476161
4,55,37,0.20476197
4,52,39,0.055012897
4,52,41,0.055014517
4,52,43,0.055015996
4,52,45,0.05509218
4,52,47,0.05501852
4,52,49,0.05501957
4,52,51,0.055020466
4,52,53,0.055021223
4,52,55,0.05502183
4,52,57,0.05502229
4,52,59,0.055022605
4,52,61,0.05502277
4,52,63,0.055022784
4,52,65,0.055022646
4,52,67,0.055022355
4,52,69,0.05502191
4,52,71,0.055021312
4,52,73,0.055020552
4,52,75,0.05501964
4,52,77,0.055018563
4,52,79,0.055017326
4,52,81,0.055015925
4,52,83,0.055014357
4,52,85,0.05501262
4,52,87,0.055010717
4,52,89,0.05500864
5,52,1,0.05495468
5,52,3,0.054959062
5,52,5,0.0549633
5,52,7,0.054967385
5,52,9,0.05497132
5,52,11,0.054975107
5,52,13,0.05497875
5,52,15,0.054982245
5,52,17,0.054985594
5,52,19,0.054988794
5,52,21,0.054991852
5,52,23,0.054994766
5,52,25,0.054997534
5,52,27,0.05500016
5,52,29,0.05500264
5,52,31,0.055004977
5,52,33,0.05500717
5,52,35,0.055009224
5,52,37,0.05501113
5,52,39,0.055012897
5,52,41,0.055014517
5,52,43,0.055015996
5,52,45,0.05509218
5,52,47,0.05501852
5,52,49,0.05501957
5,52,51,0.055020466
5,52,53,0.055021223
5,52,55,0.05502183
5,52,57,0.05502229
5,52,59,0.055022605
5,52,61,0.05502277
5,52,63,0.055022784
5,52,65,0.055022646
5,52,67,0.055022355
5,52,69,0.05502191
5,52,71,0.055021312
5,52,73,0.055020552
5,52,75,0.05501964
5,52,77,0.055018563
5,52,79,0.055017326
5,52,81,0.055015925
5,52,83,0.055014357
5,52,85,0.05501262
5,52,87,0.055010717
5,52,89,0.05500864
1,1,218,0.44479996
1,3,218,0.4448061
1,5,218,0.44481245
1,7,218,0.44481906
1,9,218,0.44482592
1,11,218,0.44483298
1,13,218,0.44484028
1,15,218,0.4448478
1,17,218,0.4448555
1,19,218,0.4448634
1,21,218,0.44487154
1,23,218,0.44487986
1,25,218,0.44488835
1,27,218,0.44489703
1,29,218,0.44490588
1,31,218,0.4449149
1,33,218,0.44492412
1,35,218,0.44493347
1,37,218,0.444943
1,39,218,0.4449527
1,41,218,0.44496253
1,43,218,0.44497254
1,45,218,0.4443773
1,47,218,0.44499296
1,49,218,0.44500336
1,51,218,0.44501394
1,53,218,0.44502464
1,55,218,0.44503546
1,57,218,0.44504642
1,59,218,0.4450575
1,61,218,0.44506872
1,63,218,0.44508004
1,65,218,0.4450915
1,67,218,0.44510302
1,69,218,0.4451147
1,71,218,0.44512647
1,73,218,0.44513837
1,75,218,0.44515035
1,77,218,0.44516242
1,79,218,0.44517457
1,81,218,0.44518685
1,83,218,0.4451992
1,85,218,0.44521162
1,87,218,0.44522414
1,89,218,0.4452367
2,1,218,0.44479996
2,3,218,0.4448061
2,5,218,0.44481245
2,7,218,0.44481906
2,9,218,0.44482592
2,11,218,0.44483298
2,13,218,0.44484028
2,15,218,0.4448478
2,17,218,0.4448555
2,19,218,0.4448634
2,21,218,0.44487154
2,23,218,0.44487986
2,25,218,0.44488835
2,27,218,0.44489703
2,29,218,0.44490588
2,31,218,0.4449149
2,33,218,0.44492412
2,35,218,0.44493347
2,37,218,0.444943
2,39,218,0.4449527
2,41,218,0.44496253
2,43,218,0.44497254
2,45,218,0.4443773
2,47,218,0.44499296
2,49,218,0.44500336
2,51,218,0.44501394
2,53,218,0.44502464
2,55,218,0.44503546
2,57,218,0.44504642
2,59,218,0.4450575
2,61,218,0.44506872
2,63,218,0.44508004
2,65,218,0.4450915
2,67,218,0.44510302
2,69,218,0.4451147
2,71,218,0.44512647
2,73,218,0.44513837
2,75,218,0.44515035
2,77,218,0.44516242
2,79,218,0.44517457
2,81,218,0.44518685
2,83,218,0.4451992
2,85,218,0.44521162
2,87,218,0.44522414
2,89,218,0.4452367
4,52,1,0.05495468
4,52,3,0.054959062
4,52,5,0.0549633
4,52,7,0.054967385
4,52,9,0.05497132
4,52,11,0.054975107
4,52,13,0.05497875
4,52,15,0.054982245
4,52,17,0.054985594
4,52,19,0.054988794
4,52,21,0.054991852
4,52,23,0.054994766
4,52,25,0.054997534
4,52,27,0.05500016
4,52,29,0.05500264
4,52,31,0.055004977
4,52,33,0.05500717
4,52,35,0.055009224
4,52,37,0.05501113
4,50,39,0.4535527
4,50,41,0.4535639
4,50,43,0.45357496
4,50,45,0.458723
4,50,47,0.45359662
4,50,49,0.45360723
4,50,51,0.45361766
4,50,53,0.45362794
4,50,55,0.45363808
4,50,57,0.453648
4,50,59,0.45365778
4,50,61,0.45366734
4,50,63,0.45367673
4,50,65,0.45368594
4,50,67,0.45369494
4,50,69,0.45370376
4,50,71,0.45371234
4,50,73,0.45372072
4,50,75,0.45372885
4,50,77,0.45373678
4,50,79,0.4537445
4,50,81,0.45375195
4,50,83,0.45375913
4,50,85,0.4537661
4,50,87,0.45377278
4,50,89,0.4537792
5,50,1,0.45331755
5,50,3,0.45333073
5,50,5,0.45334384
5,50,7,0.4533569
5,50,9,0.4533699
5,50,11,0.4533828
5,50,13,0.4533956
5,50,15,0.45340833
5,50,17,0.45342097
5,50,19,0.4534335
5,50,21,0.45344594
5,50,23,0.45345828
5,50,25,0.4534705
5,50,27,0.45348263
5,50,29,0.4534946
5,50,31,0.45350647
5,50,33,0.45351824
5,50,35,0.45352983
5,50,37,0.45354134
5,50,39,0.4535527
5,50,41,0.4535639
5,50,43,0.45357496
5,50,45,0.458723
5,50,47,0.45359662
5,50,49,0.45360723
5,50,51,0.45361766
5,50,53,0.45362794
5,50,55,0.45363808
5,50,57,0.453648
5,50,59,0.45365778
5,50,61,0.45366734
5,50,63,0.45367673
5,50,65,0.45368594
5,50,67,0.45369494
5,50,69,0.45370376
5,50,71,0.45371234
5,50,73,0.45372072
5,50,75,0.45372885
5,50,77,0.45373678
5,50,79,0.4537445
5,50,81,0.45375195
5,50,83,0.45375913
5,50,85,0.4537661
5,50,87,0.45377278
5,50,89,0.4537792
1,1,220,0.046427988
1,3,220,0.04642561
1,5,220,0.04642341
1,7,220,0.046421383
1,9,220,0.04641953
1,11,220,0.046417847
1,13,220,0.04641634
1,15,220,0.046414994
1,17,220,0.046413817
1,19,220,0.046412807
1,21,220,0.046411958
1,23,220,0.046411272
1,25,220,0.046410747
1,27,220,0.046410386
1,29,220,0.046410177
1,31,220,0.04641013
1,33,220,0.04641024
1,35,220,0.046410505
1,37,220,0.046410922
1,39,220,0.046411496
1,41,220,0.046412226
1,43,220,0.046413105
1,45,220,0.04588847
1,47,220,0.04641532
1,49,220,0.04641666
1,51,220,0.04641815
1,53,220,0.04641979
1,55,220,0.04642158
1,57,220,0.04642352
1,59,220,0.04642561
1,61,220,0.046427857
1,63,220,0.046430252
1,65,220,0.046432797
1,67,220,0.046435494
1,69,220,0.046438344
1,71,220,0.046441346
1,73,220,0.0464445
1,75,220,0.046447806
1,77,220,0.046451267
1,79,220,0.04645488
1,81,220,0.046458647
1,83,220,0.04646257
1,85,220,0.04646665
1,87,220,0.04647088
1,89,220,0.04647527
2,1,220,0.046427988
2,3,220,0.04642561
2,5,220,0.04642341
2,7,220,0.046421383
2,9,220,0.04641953
2,11,220,0.046417847
2,13,220,0.04641634
2,15,220,0.046414994
2,17,220,0.046413817
2,19,220,0.046412807
2,21,220,0.046411958
2,23,220,0.046411272
2,25,220,0.046410747
2,27,220,0.046410386
2,29,220,0.046410177
2,31,220,0.04641013
2,33,220,0.04641024
2,35,220,0.046410505
2,37,220,0.046410922
2,39,220,0.046411496
2,41,220,0.046412226
2,43,220,0.046413105
2,45,220,0.04588847
2,47,220,0.04641532
2,49,220,0.04641666
2,51,220,0.04641815
2,53,220,0.04641979
2,55,220,0.04642158
2,57,220,0.04642352
2,59,220,0.04642561
2,61,220,0.046427857
2,63,220,0.046430252
2,65,220,0.046432797
2,67,220,0.046435494
2,69,220,0.046438344
2,71,220,0.046441346
2,73,220,0.0464445
2,75,220,0.046447806
2,77,220,0.046451267
2,79,220,0.04645488
2,81,220,0.046458647
2,83,220,0.04646257
2,85,220,0.04646665
2,87,220,0.04647088
2,89,220,0.04647527
4,50,1,0.45331755
4,50,3,0.45333073
4,50,5,0.45334384
4,50,7,0.4533569
4,50,9,0.4533699
4,50,11,0.4533828
4,50,13,0.4533956
4,50,15,0.45340833
4,50,17,0.45342097
4,50,19,0.4534335
4,50,21,0.45344594
4,50,23,0.45345828
4,50,25,0.4534705
4,50,27,0.45348263
4,50,29,0.4534946
4,50,31,0.45350647
4,50,33,0.45351824
4,50,35,0.45352983
4,50,37,0.45354134
4,47,39,0.40605348
4,47,41,0.4060593
4,47,43,0.40606502
4,47,45,0.41024375
4,47,47,0.4060762
4,47,49,0.40608165
4,47,51,0.406087
4,47,53,0.40609226
4,47,55,0.4060974
4,47,57,0.40610248
4,47,59,0.40610743
4,47,61,0.40611228
4,47,63,0.40611702
4,47,65,0.40612164
4,47,67,0.40612617
4,47,69,0.40613055
4,47,71,0.4061348
4,47,73,0.406139
4,47,75,0.406143
4,47,77,0.40614688
4,47,79,0.40615064
4,47,81,0.40615427
4,47,83,0.40615773
4,47,85,0.40616107
4,47,87,0.40616426
4,47,89,0.40616727
5,47,1,0.40593
5,47,3,0.405937
5,47,5,0.40594393
5,47,7,0.40595084
5,47,9,0.4059577
5,47,11,0.40596452
5,47,13,0.4059713
5,47,15,0.405978
5,47,17,0.40598464
5,47,19,0.40599126
5,47,21,0.40599778
5,47,23,0.40600425
5,47,25,0.40601066
5,47,27,0.406017
